,Date,Close,Next_Day_Close,Daily_Return
1,2020-05-19,76.09844207763672,77.5783920288086,-0.0057783100561235035
2,2020-05-20,77.5783920288086,77.0000228881836,0.0194478350773859
3,2020-05-21,77.0000228881836,77.49578857421875,-0.007455286523729732
4,2020-05-22,77.49578857421875,76.97085571289062,0.006438513489211317
5,2020-05-26,76.97085571289062,77.30621337890625,-0.0067736953321714255
6,2020-05-27,77.30621337890625,77.34025573730469,0.004356943454890905
7,2020-05-28,77.34025573730469,77.26490020751953,0.0004403573388285231
8,2020-05-29,77.26490020751953,78.21511840820312,-0.0009743377374017426
9,2020-06-01,78.21511840820312,78.57719421386719,0.012298187121597026
10,2020-06-02,78.57719421386719,79.009765625,0.004629230422875441
11,2020-06-03,79.009765625,78.32931518554688,0.005505050357937913
12,2020-06-04,78.32931518554688,80.56023406982422,-0.008612232096507078
13,2020-06-05,80.56023406982422,81.03653717041016,0.02848127650538923
14,2020-06-08,81.03653717041016,83.59551239013672,0.005912384765082823
15,2020-06-09,83.59551239013672,85.74623107910156,0.03157804256054697
16,2020-06-10,85.74623107910156,81.6295166015625,0.025727681157422966
17,2020-06-11,81.6295166015625,82.33424377441406,-0.048010442275198795
18,2020-06-12,82.33424377441406,83.35250091552734,0.00863323957057549
19,2020-06-15,83.35250091552734,85.56150817871094,0.012367358882935608
20,2020-06-16,85.56150817871094,85.44242095947266,0.026501991409019432
21,2020-06-17,85.44242095947266,85.47645568847656,-0.0013918316983093648
22,2020-06-18,85.47645568847656,84.98799133300781,0.000398335260421101
23,2020-06-19,84.98799133300781,87.21159362792969,-0.005714607040434472
24,2020-06-22,87.21159362792969,89.07312774658203,0.026163723368977543
25,2020-06-23,89.07312774658203,87.50077819824219,0.021345030416416888
26,2020-06-24,87.50077819824219,88.66244506835938,-0.017652344630956107
27,2020-06-25,88.66244506835938,85.93818664550781,0.013276074727990528
28,2020-06-26,85.93818664550781,87.91878509521484,-0.030726181990031298
29,2020-06-29,87.91878509521484,88.65269470214844,0.02304677963333024
30,2020-06-30,88.65269470214844,88.48502349853516,0.008347585855955408
31,2020-07-01,88.48502349853516,88.48502349853516,-0.001891326644684832
32,2020-07-02,88.48502349853516,90.85201263427734,0.0
33,2020-07-06,90.85201263427734,90.57011413574219,0.02675016677575237
34,2020-07-07,90.57011413574219,92.67948913574219,-0.0031028316309285042
35,2020-07-08,92.67948913574219,93.07805633544922,0.023289967337775108
36,2020-07-09,93.07805633544922,93.24085998535156,0.004300489821682962
37,2020-07-10,93.24085998535156,92.81072235107422,0.0017491088266348154
38,2020-07-13,92.81072235107422,94.34657287597656,-0.004613188191796125
39,2020-07-14,94.34657287597656,94.99544525146484,0.016548201393075113
40,2020-07-15,94.99544525146484,93.82652282714844,0.006877540494674372
41,2020-07-16,93.82652282714844,93.63697814941406,-0.012305036533300284
42,2020-07-17,93.63697814941406,95.61028289794922,-0.002020160952607819
43,2020-07-20,95.61028289794922,94.29070281982422,0.021073990078859683
44,2020-07-21,94.29070281982422,94.55558776855469,-0.013801654363197247
45,2020-07-22,94.55558776855469,90.25176239013672,0.002809237186794711
46,2020-07-23,90.25176239013672,90.02820587158203,-0.045516351597882476
47,2020-07-24,90.02820587158203,92.16189575195312,-0.0024770321668434736
48,2020-07-27,92.16189575195312,90.64788818359375,0.02370023771677321
49,2020-07-28,90.64788818359375,92.38544464111328,-0.016427695589446345
50,2020-07-29,92.38544464111328,93.50334167480469,0.0191681956671772
51,2020-07-30,93.50334167480469,103.29206085205078,0.012100358861009575
52,2020-07-31,103.29206085205078,105.89478302001953,0.10468844216595263
53,2020-08-03,105.89478302001953,106.60195922851562,0.025197698124125312
54,2020-08-04,106.60195922851562,106.98835754394531,0.00667810243647593
55,2020-08-05,106.98835754394531,110.72109985351562,0.0036246830567288058
56,2020-08-06,110.72109985351562,108.20377349853516,0.03488923837378377
57,2020-08-07,108.20377349853516,109.77650451660156,-0.022735741952626065
58,2020-08-10,109.77650451660156,106.51174926757812,0.014534899913520194
59,2020-08-11,106.51174926757812,110.0516128540039,-0.029740018261646406
60,2020-08-12,110.0516128540039,111.99923706054688,0.033234489253696875
61,2020-08-13,111.99923706054688,111.89940643310547,0.017697370861131434
62,2020-08-14,111.89940643310547,111.60725402832031,-0.0008913509597162639
63,2020-08-17,111.60725402832031,112.53727722167969,-0.002610848565669621
64,2020-08-18,112.53727722167969,112.67848205566406,0.008332999512051353
65,2020-08-19,112.67848205566406,115.17875671386719,0.0012547383184526861
66,2020-08-20,115.17875671386719,121.11420440673828,0.022189459891445606
67,2020-08-21,121.11420440673828,122.56275939941406,0.05153248621719575
68,2020-08-24,122.56275939941406,121.55730438232422,0.011960240334908168
69,2020-08-25,121.55730438232422,123.21036529541016,-0.008203593179664126
70,2020-08-26,123.21036529541016,121.7374496459961,0.013599025755677285
71,2020-08-27,121.7374496459961,121.54027557373047,-0.011954478390536316
72,2020-08-28,121.54027557373047,125.66194915771484,-0.0016196665269314625
73,2020-08-31,125.66194915771484,130.6673583984375,0.03391199801488054
74,2020-09-01,130.6673583984375,127.96018981933594,0.03983233806472719
75,2020-09-02,127.96018981933594,117.715576171875,-0.0207180172024809
76,2020-09-03,117.715576171875,117.79347229003906,-0.08006094443846223
77,2020-09-04,117.79347229003906,109.8665542602539,0.0006617316135828499
78,2020-09-08,109.8665542602539,114.2487564086914,-0.06729505358554133
79,2020-09-09,114.2487564086914,110.51903533935547,0.039886589489799285
80,2020-09-10,110.51903533935547,109.06805419921875,-0.032645616342588
81,2020-09-11,109.06805419921875,112.34007263183594,-0.013128789404299401
82,2020-09-14,112.34007263183594,112.515380859375,0.029999787349654916
83,2020-09-15,112.515380859375,109.19461822509766,0.0015605137457368468
84,2020-09-16,109.19461822509766,107.45149230957031,-0.02951385498510406
85,2020-09-17,107.45149230957031,104.04312133789062,-0.015963478272656317
86,2020-09-18,104.04312133789062,107.19830322265625,-0.03172008967413953
87,2020-09-21,107.19830322265625,108.88301086425781,0.030325713456047287
88,2020-09-22,108.88301086425781,104.3157958984375,0.0157158051102948
89,2020-09-23,104.3157958984375,105.38697052001953,-0.04194607523770777
90,2020-09-24,105.38697052001953,109.34070587158203,0.010268575457401896
91,2020-09-25,109.34070587158203,111.95055389404297,0.037516358351068035
92,2020-09-28,111.95055389404297,111.10330963134766,0.023868951655810156
93,2020-09-29,111.10330963134766,112.7782974243164,-0.007568022070683078
94,2020-09-30,112.7782974243164,113.7326431274414,0.015075948669094785
95,2020-10-01,113.7326431274414,110.06131744384766,0.008462139657370304
96,2020-10-02,110.06131744384766,113.45022583007812,-0.032280316210359206
97,2020-10-05,113.45022583007812,110.19767761230469,0.03079109413677017
98,2020-10-06,110.19767761230469,112.06741333007812,-0.02866938513322126
99,2020-10-07,112.06741333007812,111.9603042602539,0.01696710636998633
100,2020-10-08,111.9603042602539,113.9079360961914,-0.0009557557066900424
101,2020-10-09,113.9079360961914,121.14341735839844,0.017395735468976437
102,2020-10-12,121.14341735839844,117.92980194091797,0.06352043158869036
103,2020-10-13,117.92980194091797,118.0174560546875,-0.026527363083815758
104,2020-10-14,118.0174560546875,117.55001831054688,0.0007432736452270827
105,2020-10-15,117.55001831054688,115.90426635742188,-0.003960750890309117
106,2020-10-16,115.90426635742188,112.94385528564453,-0.014000439785361918
107,2020-10-19,112.94385528564453,114.43378448486328,-0.025541864547488857
108,2020-10-20,114.43378448486328,113.81056213378906,0.013191768560145256
109,2020-10-21,113.81056213378906,112.71987915039062,-0.005446139476027345
110,2020-10-22,112.71987915039062,112.02843475341797,-0.009583319535108603
111,2020-10-23,112.02843475341797,112.03819274902344,-0.006134183270815385
112,2020-10-26,112.03819274902344,113.54762268066406,8.710284694180004e-05
113,2020-10-27,113.54762268066406,108.2889633178711,0.013472458762538997
114,2020-10-28,108.2889633178711,112.30113220214844,-0.04631236866651245
115,2020-10-29,112.30113220214844,106.01022338867188,0.03705057986842153
116,2020-10-30,106.01022338867188,105.9225845336914,-0.05601821362007797
117,2020-11-02,105.9225845336914,107.54888916015625,-0.0008267019177872204
118,2020-11-03,107.54888916015625,111.9407958984375,0.015353709821417372
119,2020-11-04,111.9407958984375,115.91400146484375,0.040836374718301816
120,2020-11-05,115.91400146484375,115.78231811523438,0.035493812014800064
121,2020-11-06,115.78231811523438,113.47036743164062,-0.0011360435145474357
122,2020-11-09,113.47036743164062,113.12895202636719,-0.019968080802223565
123,2020-11-10,113.12895202636719,116.5627212524414,-0.003008850795156892
124,2020-11-11,116.5627212524414,116.28955078125,0.03035270074166241
125,2020-11-12,116.28955078125,116.3383560180664,-0.0023435491918535334
126,2020-11-13,116.3383560180664,117.35285949707031,0.00041968720739338217
127,2020-11-16,117.35285949707031,116.46517181396484,0.008720283780238036
128,2020-11-17,116.46517181396484,115.13848114013672,-0.007564261211100987
129,2020-11-18,115.13848114013672,115.73353576660156,-0.01139130826121404
130,2020-11-19,115.73353576660156,114.46537017822266,0.005168164635944716
131,2020-11-20,114.46537017822266,111.0608901977539,-0.010957632806936846
132,2020-11-23,111.0608901977539,112.34855651855469,-0.029742445030911724
133,2020-11-24,112.34855651855469,113.18746185302734,0.011594237345909697
134,2020-11-25,113.18746185302734,113.73377227783203,0.007466988099078087
135,2020-11-27,113.73377227783203,116.13349914550781,0.004826598422306372
136,2020-11-30,116.13349914550781,119.71358489990234,0.021099510019008783
137,2020-12-01,119.71358489990234,120.06476593017578,0.030827330449321177
