,Date,Close,Next_Day_Close,Daily_Return
1,2020-05-19,209.76016235351562,209.3642120361328,0.008918614259640023
2,2020-05-20,209.3642120361328,204.89280700683594,-0.0018876335379427456
3,2020-05-21,204.89280700683594,192.85960388183594,-0.021357064733323106
4,2020-05-22,192.85960388183594,194.81040954589844,-0.05872926092812292
5,2020-05-26,194.81040954589844,194.28890991210938,0.010115159550248443
6,2020-05-27,194.28890991210938,192.6567840576172,-0.002676959793907696
7,2020-05-28,192.6567840576172,200.28619384765625,-0.008400509608245343
8,2020-05-29,200.28619384765625,199.49429321289062,0.039601044039836886
9,2020-06-01,199.49429321289062,206.9884796142578,-0.003953845342769657
10,2020-06-02,206.9884796142578,211.1218719482422,0.037565918707106905
11,2020-06-03,211.1218719482422,210.57138061523438,0.01996919027419941
12,2020-06-04,210.57138061523438,212.0296630859375,-0.002607457616436659
13,2020-06-05,212.0296630859375,211.49850463867188,0.0069253593078149045
14,2020-06-08,211.49850463867188,213.1595916748047,-0.0025051138578205956
15,2020-06-09,213.1595916748047,216.01820373535156,0.007853894943468553
16,2020-06-10,216.01820373535156,207.8673095703125,0.013410665868172522
17,2020-06-11,207.8673095703125,210.18508911132812,-0.03773244117437846
18,2020-06-12,210.18508911132812,209.59597778320312,0.011150284024009194
19,2020-06-15,209.59597778320312,214.9945068359375,-0.0028028216968948305
20,2020-06-16,214.9945068359375,216.5686798095703,0.025756835173232018
21,2020-06-17,216.5686798095703,215.88299560546875,0.007321921833258971
22,2020-06-18,215.88299560546875,213.08233642578125,-0.0031661281987057643
23,2020-06-19,213.08233642578125,213.82595825195312,-0.012973042049155947
24,2020-06-22,213.82595825195312,220.91453552246094,0.0034898332665451726
25,2020-06-23,220.91453552246094,218.47120666503906,0.03315115399672508
26,2020-06-24,218.47120666503906,214.55027770996094,-0.011060063800887643
27,2020-06-25,214.55027770996094,208.32119750976562,-0.017947119965743163
28,2020-06-26,208.32119750976562,207.65484619140625,-0.029033195699779357
29,2020-06-29,207.65484619140625,208.31153869628906,-0.0031986726570546464
30,2020-06-30,208.31153869628906,208.552978515625,0.0031624232081610693
31,2020-07-01,208.552978515625,215.94094848632812,0.0011590323841250694
32,2020-07-02,215.94094848632812,231.77919006347656,0.03542490749011096
33,2020-07-06,231.77919006347656,228.4087371826172,0.07334524409644883
34,2020-07-07,228.4087371826172,248.85357666015625,-0.014541654407957516
35,2020-07-08,248.85357666015625,252.61997985839844,0.08950988359605971
36,2020-07-09,252.61997985839844,252.0695343017578,0.015135017341485701
37,2020-07-10,252.0695343017578,243.04945373535156,-0.002178947037162926
38,2020-07-13,243.04945373535156,240.0653076171875,-0.03578409660410653
39,2020-07-14,240.0653076171875,240.67372131347656,-0.01227793797641441
40,2020-07-15,240.67372131347656,234.19354248046875,0.0025343674282969353
41,2020-07-16,234.19354248046875,238.67462158203125,-0.026925161574110512
42,2020-07-17,238.67462158203125,246.08189392089844,0.0191340848005499
43,2020-07-20,246.08189392089844,249.0660400390625,0.031035022868241446
44,2020-07-21,249.0660400390625,243.0784149169922,0.012126638293523895
45,2020-07-22,243.0784149169922,243.25225830078125,-0.024040311240871026
46,2020-07-23,243.25225830078125,240.4709014892578,0.0007151740883633018
47,2020-07-24,240.4709014892578,242.26719665527344,-0.01143404312441898
48,2020-07-27,242.26719665527344,240.51919555664062,0.007469906566204054
49,2020-07-28,240.51919555664062,243.802734375,-0.00721517862412091
50,2020-07-29,243.802734375,244.0828094482422,0.013651878432239917
51,2020-07-30,244.0828094482422,242.42172241210938,0.0011487774079326218
52,2020-07-31,242.42172241210938,249.1046905517578,-0.006805424109496916
53,2020-08-03,249.1046905517578,253.21878051757812,0.027567530141905383
54,2020-08-04,253.21878051757812,255.8359375,0.01651550581688266
55,2020-08-05,255.8359375,256.57952880859375,0.010335556379635014
56,2020-08-06,256.57952880859375,243.46473693847656,0.00290651624576288
57,2020-08-07,243.46473693847656,239.63070678710938,-0.051113944791366106
58,2020-08-10,239.63070678710938,239.91078186035156,-0.015747784256477493
59,2020-08-11,239.91078186035156,246.44888305664062,0.0011687778957769623
60,2020-08-12,246.44888305664062,245.0292205810547,0.027252219119084042
61,2020-08-13,245.0292205810547,245.2706756591797,-0.005760474374962632
62,2020-08-14,245.2706756591797,248.1582489013672,0.0009854134031541673
63,2020-08-17,248.1582489013672,250.321533203125,0.011773006432289401
64,2020-08-18,250.321533203125,251.6638946533203,0.008717358021887112
65,2020-08-19,251.6638946533203,249.1336669921875,0.005362548850745608
66,2020-08-20,249.1336669921875,256.6954345703125,-0.01005399548718866
67,2020-08-21,256.6954345703125,266.56536865234375,0.03035225093990257
68,2020-08-24,266.56536865234375,276.2035217285156,0.03844997905222858
69,2020-08-25,276.2035217285156,281.9593811035156,0.03615680883416639
